-3.727822901,-2.248213189
10.00084066,8.884117228
-4.522089125,-6.580985444
-5.447184564,-0.89054175
-5.803866626,-1.879338759
11.42773962,7.944726092
-5.462229969,-6.454808133
-3.132458979,-5.660471815
5.797750948,-7.999253171
12.32758379,7.664420706
-4.428651573,-2.562636751
-3.898642244,-7.490662473
-3.513784291,-1.701580065
-4.79820955,2.056970698
12.26736021,8.321780306
-4.952541234,-6.19868173
13.58056307,8.338876826
-5.303138973,-1.689482826
-2.750585915,-5.424971479
5.636214731,-9.078824895
-4.416362049,-2.29131307
-3.400087254,-5.525179284
-5.637556316,-0.986903923
-4.603811981,1.766776306
-3.989660801,-3.599701541
-5.185800912,-1.431067365
13.09011125,9.200528247
-4.776141884,-1.180189269
-4.301572086,-1.324855226
-3.677915009,3.198168379
-3.901360513,-2.404940027
-8.67011738,-0.873654443
-4.606886985,-5.758651155
7.391185282,-5.629725831
-6.828510524,-0.832471448
-3.797400595,-6.999317068
-5.057783009,-7.297535318
9.947399615,8.555107218
-3.444246711,3.26883803
-4.683496238,-6.468108076
5.775792597,-7.818527597
9.471748827,5.613758189
9.45561075,5.61055432
-5.725661995,-0.401076424
-3.601299168,-2.522503513
-2.892308088,-6.744450467
-9.355412962,4.411728484
11.11148977,8.776936633
2.802795409,12.69861899
-5.291544201,-1.472933429
-4.520360471,-7.442375558
9.987600802,8.723685366
2.151600359,13.50292693
-3.594558568,1.421071989
7.183147906,-7.90851869
1.613214968,13.25268851
-4.790665747,-6.144829172
-9.658185007,4.12617026
-4.178861322,-3.049786943
-4.715014817,-2.485088485
-3.551967801,3.175593239
12.96175623,8.002236468
-4.607676746,-5.218365568
12.74634981,7.707801444
2.237983702,13.27752124
11.1149888,8.06154452
6.17669916,-8.815837758
-5.502592804,-5.516950982
-2.534588398,-5.255878824
-3.008934827,-2.378298419
-5.134848119,-1.287662166
-4.541650058,1.51185475
6.928050516,-8.054200071
-4.251145007,-5.504290956
-4.307528855,-7.331773179
-8.628218176,-0.538318056
-3.741365494,2.869408709
2.580319403,12.04017554
-2.38747734,-5.598391431
5.452705858,-8.454700368
6.704198359,-7.651385682
-6.452503683,-0.836008507
-3.890409471,1.414417726
13.26176119,8.216384036
11.01210832,7.807207209
-8.473999025,-0.673816102
-5.493037702,-6.376900094
12.31503153,8.075471503
5.13710451,-8.031958478
-8.533709528,-0.920887726
1.735548018,13.13970004
9.655951975,5.809608084
-4.641134741,-5.935677427
-3.143899886,-5.668954748
-5.220655681,-1.358691114
7.429390429,-5.324917215
6.045637606,-7.604245084
5.953558443,-7.751884359
-10.07490158,4.173734767
10.70015955,6.917861563
-4.934348585,-7.110268014
-6.177374126,0.447362525
12.78199816,8.459970576
-4.252219321,-6.173118966
-3.697979899,-2.770889657
-5.146136643,0.980474335
-4.660830499,2.271551472
-10.71536446,4.493987662
-5.334855558,-6.759821313
-5.352524759,-6.43151893
-5.197538258,1.548285944
-5.080544116,-2.830354112
11.94536829,7.362133128
1.417696951,12.1080762
-6.081051828,-1.408439177
10.92597246,6.424182994
-10.32011891,4.58408795
-3.72968048,-7.500405687
-3.382222594,2.903587443
7.065088747,-8.084072965
-3.704440715,1.389184696
-5.279927017,-2.440004009
-4.924091698,2.262374026
-10.57409859,4.088960034
7.144916056,-6.159456628
-4.810213925,-6.478987592
7.050789355,-7.944512266
12.37477159,9.051371676
-3.847024442,-6.281285661
-2.98691255,-6.849761861
-4.095934571,-6.008790868
13.65517282,8.617356402
-5.073473098,-5.907441514
12.41938543,8.610841853
11.01963854,8.798887354
-3.719300331,-7.027881521
-5.888612034,-5.557962316
-10.56250143,4.393900496
6.06953287,-8.724401372
-5.806587459,-1.039121526
9.810058115,5.621744258
-4.706025364,-7.255049127
-4.183833005,-6.150905984
11.28769541,9.042284114
6.227604388,-8.765662092
6.28510618,-7.642818349
-4.442019226,-2.421633619
-5.029142739,-6.032544034
5.104285715,-8.768560308
-3.413375156,-5.587735551
-3.681559564,-2.383329051
-4.143398644,1.827624065
-4.681263925,-4.565155404
-3.810964288,-6.576361555
13.11209535,8.527011973
-4.694791795,-5.508554357
-4.906784894,-7.02781524
-4.32659495,-3.550196308
-5.063062073,0.503086251
-2.708292367,-6.470044988
0.985324858,11.40011702
-4.480359556,-6.792140859
7.41992235,-8.301526922
-4.168203058,-7.208582776
-4.516980411,1.467312795
-3.344491111,2.456640584
11.29334402,7.134232623
5.027354716,-8.735932248
9.874774454,8.576708895
2.251447676,12.68809996
-10.4144516,4.114542586
-4.102161409,-6.538436788
12.90736246,8.760139567
-5.35218692,-5.716558355
-4.754816534,-6.254138368
-4.381370427,-3.615357059
-5.189202072,1.601123554
5.964152811,-8.619627851
1.475574492,11.7357379
10.73807382,5.61720286
-5.127437236,1.095392984
13.17019701,7.997930628
-4.299252869,-3.907345193
-8.337814333,-0.977029341
